UC,Cjto,Alimentador,SE,Interrupcao,Tipo,Motivo_expurgo,Data_inicio,Hora_inicio,Data_fim,Horario_fim,Fato Gerador,Nivel Tensao
1388231,12860,mar.-51,MAR,2179065,Interrupção não programada,,4/23/2014,3:38:00,4/23/2014,9:30:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2179065,Interrupção não programada,,4/23/2014,3:38:00,4/23/2014,9:30:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2179168,Interrupção não programada,,4/23/2014,7:37:00,4/28/2014,16:35:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2179426,Interrupção não programada,6,4/22/2014,11:32:00,4/23/2014,14:40:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2179703,Interrupção não programada,,4/5/2014,21:30:00,4/5/2014,23:26:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2179703,Interrupção não programada,,4/6/2014,0:13:00,4/6/2014,1:28:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2180027,Interrupção não programada,,4/24/2014,8:33:00,4/24/2014,13:10:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2180027,Interrupção não programada,,4/24/2014,8:33:00,4/24/2014,13:10:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2180825,Interrupção não programada,,4/25/2014,15:42:00,4/25/2014,15:46:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2180825,Interrupção não programada,,4/25/2014,15:42:00,4/25/2014,15:46:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2180825,Interrupção não programada,,4/25/2014,15:42:00,4/25/2014,15:46:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2181741,Interrupção não programada,,4/27/2014,16:02:00,4/27/2014,21:02:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2181853,Interrupção não programada,,4/28/2014,5:28:00,4/28/2014,6:08:00,Não Classificada,138000
32542895,12831,COR52,COR,2181853,Interrupção não programada,,4/28/2014,5:28:00,4/28/2014,6:08:00,Não Classificada,138000
11730846,12803,ACA51,ACA,2182519,Interrupção não programada,,4/29/2014,9:33:00,4/29/2014,19:06:00,Terceiros,34500
11736623,12803,ACA51,ACA,2182519,Interrupção não programada,,4/29/2014,9:33:00,4/29/2014,19:06:00,Terceiros,34500
30244650,12803,ACA51,ACA,2182519,Interrupção não programada,,4/29/2014,9:33:00,4/29/2014,19:06:00,Terceiros,34500
11311649,12878,INO51,INO,2182830,Interrupção não programada,,4/29/2014,18:00:00,4/29/2014,20:19:00,Própria do Sistema,34500
1388231,12860,mar.-51,MAR,2183175,Interrupção não programada,,4/30/2014,11:10:00,4/30/2014,13:42:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2183175,Interrupção não programada,,4/30/2014,11:10:00,4/30/2014,13:42:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2183180,Interrupção não programada,,4/30/2014,11:11:00,4/30/2014,14:57:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2183975,Interrupção não programada,,4/30/2014,18:02:00,4/30/2014,23:00:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2183975,Interrupção não programada,,4/30/2014,18:02:00,4/30/2014,23:00:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2183975,Interrupção não programada,,4/30/2014,18:02:00,4/30/2014,23:00:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2184054,Interrupção não programada,,4/30/2014,19:41:00,5/1/2014,18:58:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2188288,Interrupção não programada,,4/21/2014,17:22:00,4/22/2014,10:46:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2188288,Interrupção não programada,,4/21/2014,17:22:00,4/22/2014,10:46:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2188288,Interrupção não programada,,4/21/2014,17:22:00,4/22/2014,10:46:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2190340,Interrupção não programada,,4/9/2014,19:35:00,4/9/2014,21:48:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2185952,Interrupção não programada,,5/1/2014,14:32:00,5/2/2014,19:18:00,Própria do Sistema,34500
1388231,12860,mar.-51,MAR,2185952,Interrupção não programada,,5/1/2014,14:32:00,5/2/2014,19:18:00,Própria do Sistema,34500
12169528,12881,PMU02,PMU,2187019,Interrupção não programada,,5/3/2014,5:57:00,5/3/2014,7:49:00,Meio Ambiente,13800
12169528,12881,PMU02,PMU,2187510,Interrupção não programada,,5/4/2014,4:30:00,5/4/2014,8:20:00,Meio Ambiente,13800
9809970,12803,BON51,BON,2187749,Interrupção não programada,,5/4/2014,17:41:00,5/4/2014,23:45:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2187749,Interrupção não programada,,5/4/2014,17:41:00,5/4/2014,23:45:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2188374,Interrupção não programada,,5/5/2014,19:26:00,5/5/2014,21:35:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2188374,Interrupção não programada,,5/5/2014,19:26:00,5/5/2014,21:35:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2188374,Interrupção não programada,,5/5/2014,19:26:00,5/5/2014,21:35:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2188403,Interrupção não programada,,5/5/2014,21:23:00,5/5/2014,22:38:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2188403,Interrupção não programada,,5/5/2014,21:23:00,5/5/2014,22:38:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2188418,Interrupção não programada,,5/5/2014,22:58:00,5/7/2014,17:50:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2188441,Interrupção não programada,,5/6/2014,2:12:00,5/6/2014,3:46:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2188441,Interrupção não programada,,5/6/2014,2:12:00,5/6/2014,3:46:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2188441,Interrupção não programada,,5/6/2014,2:12:00,5/6/2014,3:46:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2188447,Interrupção não programada,,5/6/2014,3:39:00,5/6/2014,8:35:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2188447,Interrupção não programada,,5/6/2014,3:39:00,5/6/2014,8:35:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2188448,Interrupção não programada,,5/6/2014,3:57:00,5/6/2014,9:56:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2188448,Interrupção não programada,,5/6/2014,3:57:00,5/6/2014,9:56:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2188448,Interrupção não programada,,5/6/2014,3:57:00,5/6/2014,9:56:00,Meio Ambiente,34500
12169528,12881,PMU02,PMU,2188487,Interrupção não programada,,5/5/2014,16:06:00,5/6/2014,15:18:00,Meio Ambiente,13800
11729830,15627,ACA51,ACA,2188695,Interrupção não programada,,5/6/2014,6:29:00,5/6/2014,16:20:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2189014,Interrupção não programada,,5/6/2014,15:47:00,5/7/2014,8:20:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2189341,Interrupção não programada,,5/7/2014,10:29:00,5/7/2014,12:48:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2189341,Interrupção não programada,,5/7/2014,10:29:00,5/7/2014,12:48:00,Própria do Sistema,34500
11730846,12803,ACA51,ACA,2189341,Interrupção não programada,,5/7/2014,10:29:00,5/7/2014,12:48:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2191313,Interrupção não programada,,5/12/2014,6:29:00,5/12/2014,10:40:00,Própria do Sistema,34500
30841020,12834,COX51,COX,2191551,Interrupção não programada,,5/12/2014,13:37:00,5/12/2014,16:35:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2191551,Interrupção não programada,,5/12/2014,13:37:00,5/12/2014,16:35:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,7:03:00,5/13/2014,12:03:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,7:03:00,5/13/2014,12:03:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,7:03:00,5/13/2014,12:03:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,14:26:00,5/13/2014,14:32:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,14:26:00,5/13/2014,14:32:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,14:26:00,5/13/2014,14:32:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,19:57:00,5/13/2014,20:02:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,19:57:00,5/13/2014,20:02:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2191801,Interrupção não programada,,5/13/2014,19:57:00,5/13/2014,20:02:00,Meio Ambiente,34500
2285339,15632,BVI02,BVI,2191872,Interrupção não programada,,5/13/2014,9:14:00,5/13/2014,11:28:00,Própria do Sistema,13800
2285321,15632,BVI02,BVI,2191872,Interrupção não programada,,5/13/2014,9:14:00,5/13/2014,11:28:00,Própria do Sistema,13800
2285321,15632,BVI02,BVI,2193029,Interrupção não programada,,5/15/2014,12:13:00,5/15/2014,14:23:00,Própria do Sistema,13800
2285339,15632,BVI02,BVI,2193029,Interrupção não programada,,5/15/2014,12:13:00,5/15/2014,14:23:00,Própria do Sistema,13800
30841020,12834,COX51,COX,2193345,Interrupção não programada,,5/16/2014,1:37:00,5/16/2014,12:08:00,Própria do Sistema,34500
30841011,12834,COX51,COX,2193345,Interrupção não programada,,5/16/2014,1:37:00,5/16/2014,12:08:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2193908,Interrupção não programada,,5/16/2014,17:16:00,5/16/2014,19:15:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2194209,Interrupção não programada,,5/17/2014,10:21:00,5/17/2014,11:08:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2194209,Interrupção não programada,,5/17/2014,10:21:00,5/17/2014,11:08:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2194507,Interrupção não programada,,5/17/2014,17:42:00,5/17/2014,19:58:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2194507,Interrupção não programada,,5/17/2014,17:42:00,5/17/2014,19:58:00,Meio Ambiente,34500
2285321,15632,BVI02,BVI,2195799,Interrupção não programada,,5/19/2014,8:30:00,5/19/2014,9:26:00,Não Classificada,34500
2285339,15632,BVI02,BVI,2195799,Interrupção não programada,,5/19/2014,8:30:00,5/19/2014,9:26:00,Não Classificada,34500
10108751,15627,ACA51,ACA,2195799,Interrupção não programada,,5/19/2014,8:30:00,5/19/2014,8:34:00,Não Classificada,34500
1887297,12875,NAN51,NAN,2196469,Interrupção não programada,,5/20/2014,12:27:00,5/20/2014,14:14:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2197404,Interrupção não programada,,5/21/2014,17:14:00,5/21/2014,19:15:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2197404,Interrupção não programada,,5/21/2014,17:14:00,5/21/2014,19:15:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2197610,Interrupção não programada,,5/22/2014,7:31:00,5/22/2014,8:37:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2198960,Interrupção não programada,,5/23/2014,6:47:00,5/23/2014,9:10:00,Meio Ambiente,34500
15294714,12878,INO01,INO,2199725,Interrupção não programada,,5/23/2014,14:44:00,5/23/2014,14:55:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2199725,Interrupção não programada,,5/23/2014,14:44:00,5/23/2014,14:55:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2199725,Interrupção não programada,,5/23/2014,14:44:00,5/23/2014,14:55:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2199725,Interrupção não programada,,5/23/2014,14:44:00,5/23/2014,14:55:00,Meio Ambiente,13800
2702525,12854,IGU52,IGU,2199835,Interrupção não programada,,5/23/2014,16:16:00,5/23/2014,19:00:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2200566,Interrupção não programada,,5/24/2014,15:48:00,5/24/2014,17:53:00,Própria do Sistema,34500
2548810,12878,INO51,INO,2200566,Interrupção não programada,,5/24/2014,15:48:00,5/24/2014,18:10:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2201369,Interrupção não programada,,5/26/2014,7:18:00,5/26/2014,10:11:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2201488,Interrupção programada,,5/30/2014,17:00:00,5/30/2014,17:01:00,Manutenção,34500
9809970,12803,BON51,BON,2201590,Interrupção não programada,,5/26/2014,10:41:00,5/27/2014,12:33:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2201590,Interrupção não programada,,5/26/2014,10:41:00,5/27/2014,12:33:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2202672,Interrupção não programada,,5/28/2014,2:24:00,5/28/2014,5:12:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2202672,Interrupção não programada,,5/28/2014,2:24:00,5/28/2014,5:12:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2202672,Interrupção não programada,,5/28/2014,2:24:00,5/28/2014,5:12:00,Própria do Sistema,34500
30093651,12807,CAM52,CAM,2202672,Interrupção não programada,,5/28/2014,2:24:00,5/28/2014,5:12:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2202672,Interrupção não programada,,5/28/2014,2:24:00,5/28/2014,5:12:00,Própria do Sistema,34500
30093651,12807,CAM52,CAM,2202934,Interrupção não programada,,5/28/2014,12:52:00,5/28/2014,13:36:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2202934,Interrupção não programada,,5/28/2014,12:52:00,5/28/2014,13:36:00,Própria do Sistema,34500
15109348,12807,CAM52,CAM,2202934,Interrupção não programada,,5/28/2014,12:52:00,5/28/2014,14:31:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2202934,Interrupção não programada,,5/28/2014,12:52:00,5/28/2014,14:31:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2202934,Interrupção não programada,,5/28/2014,12:52:00,5/28/2014,14:31:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2203618,Interrupção não programada,,5/29/2014,14:16:00,5/29/2014,18:11:00,Própria do Sistema,34500
30093651,12807,CAM52,CAM,2204320,Interrupção não programada,,5/30/2014,16:52:00,5/31/2014,8:26:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2204463,Interrupção não programada,,5/31/2014,7:56:00,5/31/2014,10:50:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2204463,Interrupção não programada,,5/31/2014,7:56:00,5/31/2014,10:50:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2204777,Interrupção não programada,,5/31/2014,15:14:00,5/31/2014,15:17:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2206418,Interrupção não programada,,5/23/2014,4:15:00,5/23/2014,8:40:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2207243,Interrupção não programada,,5/15/2014,13:02:00,5/26/2014,21:53:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2207243,Interrupção não programada,,5/15/2014,13:02:00,5/26/2014,21:53:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2207243,Interrupção não programada,,5/15/2014,13:02:00,5/26/2014,21:53:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2207248,Interrupção não programada,,5/16/2014,4:15:00,5/16/2014,4:18:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2207248,Interrupção não programada,,5/16/2014,4:15:00,5/16/2014,4:18:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2195962,Interrupção programada,,6/4/2014,11:30:00,6/4/2014,15:56:00,Manutenção,34500
32156987,12831,COR52,COR,2198291,Interrupção programada,,6/5/2014,9:02:00,6/5/2014,13:53:00,Manutenção,34500
32542895,12831,COR52,COR,2198291,Interrupção programada,,6/5/2014,9:02:00,6/5/2014,13:53:00,Manutenção,34500
1887297,12875,NAN51,NAN,2205648,Interrupção programada,,6/18/2014,11:25:00,6/18/2014,16:03:00,Manutenção,34500
10108751,15627,ACA51,ACA,2206047,Interrupção não programada,,6/2/2014,20:02:00,6/2/2014,23:54:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2206301,Interrupção não programada,,6/3/2014,11:20:00,6/3/2014,18:20:00,Própria do Sistema,34500
1388231,12860,mar.-52,MAR,2206567,Interrupção não programada,,6/3/2014,18:52:00,6/3/2014,22:20:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2206567,Interrupção não programada,,6/3/2014,18:52:00,6/3/2014,22:20:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2207185,Interrupção não programada,,6/5/2014,4:52:00,6/5/2014,9:18:00,Própria do Sistema,34500
11729830,15627,ACA51,ACA,2207645,Interrupção programada,,6/20/2014,11:43:00,6/20/2014,17:44:00,Manutenção,34500
11729830,15627,ACA51,ACA,2207702,Interrupção não programada,,6/5/2014,17:25:00,6/5/2014,21:53:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2207913,Interrupção não programada,6,6/6/2014,7:11:00,6/6/2014,8:50:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2207913,Interrupção não programada,6,6/6/2014,7:11:00,6/6/2014,8:50:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2207921,Interrupção não programada,6,6/6/2014,11:04:00,6/6/2014,11:58:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2207926,Interrupção não programada,,6/6/2014,7:24:00,6/6/2014,9:12:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2208346,Interrupção não programada,,6/6/2014,13:54:00,6/6/2014,19:20:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2208405,Interrupção não programada,6,6/6/2014,14:55:00,6/7/2014,13:45:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2208719,Interrupção não programada,,6/7/2014,7:28:00,6/7/2014,8:49:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2208884,Interrupção não programada,,6/7/2014,11:35:00,6/7/2014,12:38:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2209024,Interrupção não programada,,6/7/2014,8:04:00,6/7/2014,15:15:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2209024,Interrupção não programada,,6/7/2014,8:04:00,6/7/2014,15:15:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2209241,Interrupção não programada,,6/8/2014,4:23:00,6/8/2014,6:04:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2209241,Interrupção não programada,,6/8/2014,4:23:00,6/8/2014,6:04:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2209241,Interrupção não programada,,6/8/2014,4:23:00,6/8/2014,10:10:00,Meio Ambiente,34500
10108751,15627,ACA51,ACA,2209256,Interrupção não programada,,6/8/2014,6:47:00,6/10/2014,13:48:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2209301,Interrupção não programada,,6/8/2014,8:21:00,6/8/2014,8:25:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2209301,Interrupção não programada,,6/8/2014,8:21:00,6/8/2014,8:25:00,Própria do Sistema,34500
11730846,12803,ACA51,ACA,2209301,Interrupção não programada,,6/8/2014,8:21:00,6/8/2014,8:25:00,Própria do Sistema,34500
12169528,12881,PMU02,PMU,2209539,Interrupção não programada,,6/8/2014,11:01:00,6/8/2014,11:50:00,Meio Ambiente,13800
11729830,15627,ACA51,ACA,2209613,Interrupção não programada,,6/8/2014,11:07:00,6/8/2014,16:30:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2210304,Interrupção não programada,,6/8/2014,17:19:00,6/8/2014,23:20:00,Meio Ambiente,34500
12169528,12881,PMU02,PMU,2210748,Interrupção não programada,,6/9/2014,6:19:00,6/11/2014,16:55:00,Própria do Sistema,13800
1388231,12860,mar.-52,MAR,2210810,Interrupção não programada,,6/9/2014,7:45:00,6/9/2014,14:07:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2210810,Interrupção não programada,,6/9/2014,7:45:00,6/9/2014,14:07:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2211043,Interrupção não programada,,6/9/2014,9:21:00,6/9/2014,14:24:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2211043,Interrupção não programada,,6/9/2014,9:21:00,6/9/2014,14:24:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2211666,Interrupção não programada,6,6/9/2014,18:22:00,6/9/2014,22:58:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2211666,Interrupção não programada,6,6/9/2014,18:22:00,6/9/2014,22:58:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2211810,Interrupção não programada,,6/9/2014,17:53:00,6/10/2014,7:50:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2212072,Interrupção não programada,6,6/10/2014,10:16:00,6/10/2014,18:24:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2212072,Interrupção não programada,6,6/10/2014,10:16:00,6/10/2014,18:24:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2213076,Interrupção programada,,6/26/2014,8:10:00,6/26/2014,11:48:00,Manutenção,34500
